config,seed,model,buffer,policy,replay,static,final_acc,forgetting,buffer_classes,fit_s,dream_judge_acc,dream_self_acc,recon_mse,judge_test_acc,run_args,omp_threads,schedule,replay_used,hidden,active_frac,asleep_frac,overlap,overlap_in,dim,synops,eff_frac,gate,theta,rest_frac,ach_frac,gate_signal,kp_eff,drift,drift_p99,drift_n,sleeps,rem_used,early_sleeps,sleep_log
cif_bp_agem_1000_ce,2,bp,1000,random,agem,False,0.1585,0.759625,"[109, 101, 96, 99, 109, 101, 101, 89, 100, 95]",58.121670961380005,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_agem_1000,0,bp,1000,random,agem,False,0.1617,0.794375,"[100, 105, 98, 114, 77, 100, 90, 122, 94, 100]",61.002991676330566,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_agem_1000,1,bp,1000,random,agem,False,0.1669,0.7873749999999999,"[99, 87, 108, 105, 99, 105, 96, 106, 91, 104]",60.3658390045166,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_agem_1000,2,bp,1000,random,agem,False,0.1653,0.789875,"[109, 101, 96, 99, 109, 101, 101, 89, 100, 95]",60.00071859359741,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_agem_1000_w512_ce,0,bp,1000,random,agem,False,0.1622,0.7622500000000001,"[100, 105, 98, 114, 77, 100, 90, 122, 94, 100]",65.09951758384705,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_agem_1000_w512_ce,1,bp,1000,random,agem,False,0.1605,0.7689999999999999,"[99, 87, 108, 105, 99, 105, 96, 106, 91, 104]",66.26927947998047,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_agem_1000_w512_ce,2,bp,1000,random,agem,False,0.1609,0.762875,"[109, 101, 96, 99, 109, 101, 101, 89, 100, 95]",63.833579540252686,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_agem_1000_w512,0,bp,1000,random,agem,False,0.1656,0.7911250000000001,"[100, 105, 98, 114, 77, 100, 90, 122, 94, 100]",52.41033744812012,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_agem_1000_w512,1,bp,1000,random,agem,False,0.164,0.7912500000000001,"[99, 87, 108, 105, 99, 105, 96, 106, 91, 104]",53.12402606010437,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_agem_1000_w512,2,bp,1000,random,agem,False,0.1665,0.79225,"[109, 101, 96, 99, 109, 101, 101, 89, 100, 95]",51.855003356933594,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b0.5_ce,0,bp,1000,random,derpp,False,0.2672,0.6096250000000001,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",45.875436782836914,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b0.5_ce,1,bp,1000,random,derpp,False,0.2781,0.6011249999999999,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",47.13975667953491,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b0.5_ce,2,bp,1000,random,derpp,False,0.2739,0.6068749999999999,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",47.60280251502991,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b0.5_w512_ce,0,bp,1000,random,derpp,False,0.2591,0.613,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",85.38527655601501,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b0.5_w512_ce,1,bp,1000,random,derpp,False,0.2697,0.601625,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",83.37699913978577,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b0.5_w512_ce,2,bp,1000,random,derpp,False,0.2687,0.61975,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",85.57659411430359,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b1.0_ce,0,bp,1000,random,derpp,False,0.2823,0.575875,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",45.560869455337524,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b1.0_ce,1,bp,1000,random,derpp,False,0.2826,0.5903750000000001,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",45.87858033180237,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b1.0_ce,2,bp,1000,random,derpp,False,0.277,0.5931249999999999,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",48.66451168060303,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b1.0_w512_ce,0,bp,1000,random,derpp,False,0.2738,0.592375,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",84.55852937698364,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b1.0_w512_ce,1,bp,1000,random,derpp,False,0.2751,0.602375,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",85.61813879013062,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.01_b1.0_w512_ce,2,bp,1000,random,derpp,False,0.2772,0.595,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",85.3849823474884,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b0.5_ce,0,bp,1000,random,derpp,False,0.276,0.597,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",46.018962144851685,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b0.5_ce,1,bp,1000,random,derpp,False,0.2844,0.587875,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",46.07071614265442,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b0.5_ce,2,bp,1000,random,derpp,False,0.2717,0.602625,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",46.85412359237671,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b0.5_w512_ce,0,bp,1000,random,derpp,False,0.262,0.613875,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",83.19601702690125,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b0.5_w512_ce,1,bp,1000,random,derpp,False,0.2849,0.601375,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",84.71520757675171,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b0.5_w512_ce,2,bp,1000,random,derpp,False,0.2635,0.6285000000000001,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",84.59783983230591,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b1.0_ce,0,bp,1000,random,derpp,False,0.2887,0.557,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",45.45351839065552,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b1.0_ce,1,bp,1000,random,derpp,False,0.2916,0.5685,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",45.63688135147095,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b1.0_ce,2,bp,1000,random,derpp,False,0.284,0.5751249999999999,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",46.700401067733765,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b1.0_w512_ce,0,bp,1000,random,derpp,False,0.2797,0.5945,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",84.71036791801453,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b1.0_w512_ce,1,bp,1000,random,derpp,False,0.2912,0.58625,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",85.00053858757019,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.03_b1.0_w512_ce,2,bp,1000,random,derpp,False,0.275,0.596875,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",79.37979197502136,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5_ce,0,bp,1000,random,derpp,False,0.2931,0.561375,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",82.06919360160828,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5_ce,1,bp,1000,random,derpp,False,0.3,0.5583750000000001,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",81.47740435600281,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5_ce,2,bp,1000,random,derpp,False,0.2805,0.5766249999999999,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",79.43531560897827,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5,0,bp,1000,random,derpp,False,0.2455,0.6792499999999999,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",83.13492584228516,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5,1,bp,1000,random,derpp,False,0.2586,0.65025,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",82.60436534881592,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5,2,bp,1000,random,derpp,False,0.2311,0.6896249999999999,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",96.90131688117981,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5_w512_ce,0,bp,1000,random,derpp,False,0.2791,0.59625,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",87.83888077735901,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5_w512_ce,1,bp,1000,random,derpp,False,0.2859,0.596125,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",86.84119248390198,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5_w512_ce,2,bp,1000,random,derpp,False,0.2711,0.609375,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",90.06216144561768,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5_w512,0,bp,1000,random,derpp,False,0.2354,0.6857500000000001,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",72.19704365730286,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5_w512,1,bp,1000,random,derpp,False,0.2407,0.676375,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",70.96612095832825,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b0.5_w512,2,bp,1000,random,derpp,False,0.2188,0.706375,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",70.82120108604431,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0_ce,0,bp,1000,random,derpp,False,0.3014,0.5331250000000001,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",82.18573904037476,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0_ce,1,bp,1000,random,derpp,False,0.3001,0.5491250000000001,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",79.94476842880249,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0_ce,2,bp,1000,random,derpp,False,0.2909,0.551125,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",79.7223756313324,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0,0,bp,1000,random,derpp,False,0.2442,0.66075,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",99.08961939811707,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0,1,bp,1000,random,derpp,False,0.2558,0.65175,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",82.72096157073975,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0,2,bp,1000,random,derpp,False,0.2279,0.6884999999999999,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",83.81097054481506,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0_w512_ce,0,bp,1000,random,derpp,False,0.2851,0.590875,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",92.74230742454529,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0_w512_ce,1,bp,1000,random,derpp,False,0.2921,0.5772499999999999,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",89.50666999816895,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0_w512_ce,2,bp,1000,random,derpp,False,0.2751,0.6116250000000001,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",92.5409164428711,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0_w512,0,bp,1000,random,derpp,False,0.2423,0.667625,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",71.71198630332947,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0_w512,1,bp,1000,random,derpp,False,0.2406,0.6768749999999999,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",76.10906457901001,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.1_b1.0_w512,2,bp,1000,random,derpp,False,0.2278,0.688375,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",78.48396921157837,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5_ce,0,bp,1000,random,derpp,False,0.3031,0.535125,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",80.90140295028687,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5_ce,1,bp,1000,random,derpp,False,0.3129,0.517625,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",82.66282200813293,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5_ce,2,bp,1000,random,derpp,False,0.2896,0.5475,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",81.95368123054504,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5,0,bp,1000,random,derpp,False,0.2539,0.6636250000000001,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",83.94816327095032,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5,1,bp,1000,random,derpp,False,0.2621,0.647625,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",99.38906216621399,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5,2,bp,1000,random,derpp,False,0.2398,0.6776250000000001,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",83.32959580421448,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5_w512_ce,0,bp,1000,random,derpp,False,0.2975,0.5654999999999999,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",90.12619853019714,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5_w512_ce,1,bp,1000,random,derpp,False,0.2917,0.56975,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",84.23752212524414,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5_w512_ce,2,bp,1000,random,derpp,False,0.2845,0.5815,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",83.88114333152771,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5_w512,0,bp,1000,random,derpp,False,0.2422,0.68425,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",79.68522930145264,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5_w512,1,bp,1000,random,derpp,False,0.2447,0.669125,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",80.29183626174927,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b0.5_w512,2,bp,1000,random,derpp,False,0.2234,0.694,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",79.20326852798462,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b1.0_ce,0,bp,1000,random,derpp,False,0.3045,0.5146250000000001,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",81.6539204120636,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b1.0_ce,1,bp,1000,random,derpp,False,0.3136,0.5040000000000001,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",82.21555614471436,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b1.0_ce,2,bp,1000,random,derpp,False,0.2933,0.5195,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",82.53858733177185,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b1.0,0,bp,1000,random,derpp,False,0.2559,0.6501250000000001,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",85.63938045501709,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b1.0,1,bp,1000,random,derpp,False,0.2517,0.657375,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",85.09638810157776,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b1.0,2,bp,1000,random,derpp,False,0.2372,0.669125,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",85.23201584815979,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b1.0_w512_ce,0,bp,1000,random,derpp,False,0.3025,0.54975,"[100, 104, 102, 84, 104, 88, 104, 103, 101, 110]",89.15239334106445,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b1.0_w512_ce,1,bp,1000,random,derpp,False,0.3076,0.53325,"[115, 97, 117, 91, 99, 89, 102, 92, 92, 106]",86.26063752174377,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
cif_bp_derpp_a0.3_b1.0_w512_ce,2,bp,1000,random,derpp,False,0.2964,0.56,"[87, 101, 94, 94, 104, 110, 110, 96, 111, 93]",82.21837115287781,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,,,,,,,,,,,,,,,,,,,,,,,
